0.3769317138650005,0.2734378340730462,0.08854579521010467,0.19048576893554797,0.23728245550995936,0.20156857441326037,0.1755069201355802,0.2015780104556322,0.2110591431758589,0.16594783977388886,0.2436185828151031,0.21408081178481458,0.16476800172134853,0.24370578072658397,0.10839870345143565,0.389812649920806,0.8522310952437708,0.6265799413966027,0.43608703456352244,0.17350750296058504,0.22927664196241132,0.38480492172989594
0.13413903087863638,0.0819637822124354,0.19671592131837176,0.1413913674831702,0.24400071593568445,0.14008933766704662,0.12490641443322602,0.1399873683354087,0.32084812262256895,0.2653512823663502,0.2937319542963512,0.254085133200665,0.31510296712231983,0.29384867024584505,0.13057521097237956,0.427629672979633,0.8573283729780399,0.44882663006260404,0.49199218333081507,0.5102373335930517,0.46440681168478853,0.4318778624285648
0.11141633486083168,0.08287121108639521,0.23753101388190795,0.2511388704944702,0.4561559557194546,0.1948734971548105,0.25755713242939254,0.1947546019380568,0.24620603430541926,0.20423609204048243,0.2873265093616513,0.23400751643271828,0.18537490203723173,0.28750061915663155,0.05613730571722201,0.5090233656291591,0.6800347996901644,0.9567619393106295,0.6784625992113474,0.48309318399111995,0.261291508139985,0.6891831625963875
0.13151366502842618,0.4828112185592298,0.23496631216238306,0.2746173473882803,0.5034111215143542,0.20367088054173477,0.2667647941410761,0.20384562204586537,0.29501392672844445,0.28459225678556244,0.3537379109016266,0.28243583441331643,0.2231390647894171,0.3537387715623769,0.06470141319557654,0.5172375749030262,0.6863902034610384,0.967339296688053,0.6549685403446266,0.4619267660658066,0.20661049313526766,0.6585205031160685
0.1555523826026138,0.10327458629151465,0.28006355889749324,0.34790546871205835,0.5747366575611575,0.30527868419183707,0.4199623435263726,0.30516543126342827,0.6004230799025854,0.4798886810723002,0.6452690119752367,0.7167604088345223,0.3915328563362926,0.6453563375587873,0.08692411990731429,0.45926581051605697,0.4048984618642197,0.9885981223100112,0.749490319338623,0.6868117507614083,0.46558104550436047,0.7829349410238007
0.5984828616346886,0.3224465546750295,0.5386188042544583,0.5893514960701947,0.5743012758116791,0.5958071098260103,0.5563731376717084,0.5955633900896763,0.6450597588312933,0.6600166809877374,0.6077937469849626,0.6690799781243885,0.6910676521681218,0.6078373814345759,0.505624697568719,0.16956963529038088,0.5544068798384476,0.7550162216187221,0.699448264886174,0.8135161515630573,0.8176877411919354,0.6641626878862906
0.6008454645930031,0.3202776629723103,0.5896733839957051,0.7176223935399559,0.6907865769414926,0.7142082707237832,0.7022027881240046,0.7140471986854355,0.9080455117412254,0.8221637290707667,0.8865619836432285,0.9249038106373952,0.8970330920046443,0.8865914774292613,0.6303045166924217,0.08199008893923418,0.7313418779864747,0.775013722264568,0.9346962445715513,0.8711955901131013,0.9385339149169087,0.9658659107081038
0.16451332522751358,0.12691983254716424,0.17465843336835546,0.17324828980972992,0.3112762689971859,0.1785471007006726,0.12459540953416424,0.17861535521579172,0.1718904065947346,0.13433508191058807,0.1905011054031046,0.14061564699848317,0.14460362901988108,0.1905433932668509,0.18975996192016917,0.5568943792892511,0.8318613619355809,0.2861276104537301,0.5753402140773622,0.39263832880549426,0.4449514079994171,0.4076633166018018
0.0023051206430287014,0.06871438942000366,0.15583001094994386,0.14668942738384202,0.3616579475773183,0.14163334548132994,0.149329637254137,0.14160097844248395,0.19574573138680595,0.14806218868107732,0.20966688862155236,0.18592076300942648,0.16850625668057392,0.20975430064718967,0.058837482026275874,0.5249664176770071,0.7678762640907492,0.8382043439513802,0.5288654501419355,0.7543060701498725,0.47957047585571777,0.501181266026771
0.01485571180330849,0.012846632202925744,0.15352381079481048,0.185047526962627,0.3856891151489227,0.20158308874855468,0.16082600018117463,0.20153716881623382,0.2558589164508065,0.18619344627106554,0.3140042911751715,0.229315641647587,0.17493724043693765,0.314120392881331,0.07869503741073999,0.47616631864297987,0.7940425378216021,0.8217244390191019,0.5608764897391411,0.4072469255416653,0.4029599741107357,0.5259489886450498
