0.27176285608583056,0.11002908167444907
0.30932297447280804,0.04160376364849207
0.4985849056603774,0.01505283853526665
0.33399309409298317,0.05428579230496162
0.2815390307066223,0.05903716446847436
0.4501664816870145,0.055296141558122375
0.12071507848422389,0.15761155777130215
0.4905512393636701,0.07207340050790528
0.9999999999999997,0.04304321876206859
0.11957474151527542,0.08425709148762787
0.23302128070260097,0.03204504899184716
0.08535589387054214,0.07408523720537703
0.21438456584590512,0.08776081726028477
0.21651948720423364,0.033711947172149974
0.19450505727388856,0.07524912244907421
0.1593242076704896,0.485464624122771
0.019997982040157403,0.038021403516611145
0.1935376463427733,0.1000245760629147
0.19842369238117988,0.03582505576277566
0.15812060673325934,0.10145544905928292
0.38008196021514556,0.024046732328865512
0.17350034353363988,0.06785333941883462
0.3007716294064796,0.2645086542850121
0.07573020132342409,0.013009758874602928
0.18546059933407327,0.1462582944212337
0.6130571766137983,0.0789406924107532
0.2352215487065654,0.10024197969639109
0.0840101037161774,0.03704629621782868
0.5492415834258231,0.08640943720815925
0.06667961524232337,0.058669206193167844
0.06875852227683535,0.03499104729136681
0.14360112695295826,0.05363253114543355
0.25538907386854115,0.028719860189508742
0.15227524972253054,0.8033212793596181
0.22880004129778286,0.27124543485342945
0.0961118756936737,0.10381715409191446
0.28764864436340576,0.004997132792659925
0.3595328861651305,0.038018100804598935
0.4080466148723641,0.051623385489200174
0.17104689568484818,0.039964231465059036
0.06488280348567592,0.10063532772544886
0.021059221947124313,0.10366057306337473
0.06660456635484381,0.12244803918126602
0.11842397336293009,0.052715654952076654
0.07471131367038984,0.15427492770977236
0.27352676919824537,0.03149246919214969
