0.19861802412294363,0.2766264360708814,0.3432432752388851,0.21121163561508569,0.0005729895502224753,0.07950477273907448
0.14828592959623949,0.25218384317583326,0.3263899308876589,0.17524089454981198,0.16410545303433277,0.11153786114836876
0.13551415445606763,0.24048294544342097,0.16283098520257885,0.16902435634121818,0.20426583372451268,0.05902383580455681
0.2385353732214156,0.1376217711002795,0.29737390532478336,0.32449094014032603,0.4040848161873701,0.057265917307938806
0.12196852187404558,0.00690168341929054,0.3576768142614553,0.28043663635815275,0.5425428639067357,0.018129996389359696
0.1429865623609901,0.19536480792070457,0.2950476127391121,0.20044183900276505,0.7175945019994315,0.043685413816781114
0.10377909983218309,0.2645442852764299,0.13871712087674368,0.1252050203923817,0.9365013560813674,0.05421332383122187
0.3444948452986162,0.3698718963629738,0.46771298320574506,0.3039526575842817,0.13114699915889472,0.1130062281601142
0.32511633188560163,0.2680785754964568,0.3329797271173066,0.33932798496627625,0.29343520526268413,0.13539848902963417
0.2564596431079993,0.3750739531421167,0.23617081243986876,0.2151921677881423,0.2881417449600562,0.08573663444607629
0.18731003799409143,0.2876442988472056,0.07912941053473728,0.19439125722363332,0.37029325309420086,0.04422817724886251
0.21610426697439233,0.2740810673829848,0.28823782537751397,0.22975962289214158,0.5786410027751075,0.03093016360460192
0.12447489312214992,0.31423475669071516,0.19621144539003413,0.11888460949252573,0.6565318581913887,0.043673228403415455
0.03810462179836385,0.1642139693924857,0.12302357382081072,0.11466797623347713,0.6374435459855273,0.024616856100556778
0.4778888008252511,0.4796729658339273,0.4010276818900829,0.3754404339397353,0.20242809355481325,0.15388652376411713
0.43845462942651836,0.47277457347420115,0.2769342344625385,0.34057320504169974,0.2682370617912548,0.09475826894748923
0.34847915374240485,0.556873169228727,0.2531439416040007,0.20789787377215135,0.32218073516564993,0.05231739757123354
0.30464086005561475,0.40272921218956614,0.2195047505107461,0.2474630521145345,0.4410156265495948,0.06111272798345645
0.19323682196409275,0.36862757759328185,0.1379874012286713,0.1569005028006154,0.6130211129511616,0.04426599169436914
0.1287957871509785,0.2888340679208639,0.10183241331823567,0.13666363498809303,0.5111466688883352,0.021685892477723713
0.07513007451608537,0.3851408546065752,0.09165070371637744,0.032810282837376324,0.6188929733376093,0.029081315889255468
0.4059350318066167,0.20697032282369035,0.6233551256481621,0.45083241112673206,0.40190739828635275,0.11521850629203158
0.45174116827234184,0.45008897246537954,0.4376009743070345,0.3657195986650707,0.4889240872053843,0.12203267032533358
0.36804708187877194,0.3653467427507211,0.36310306319359714,0.3292884090912293,0.5306084692819567,0.08155328556498728
0.32185720060496564,0.4609371944554099,0.30512325734877455,0.23313526404030027,0.469336580271829,0.028713503511649915
0.2406859546254031,0.41123833111423663,0.184695454671492,0.18048752231183,0.5692690439189034,0.06040353661676099
0.16046788563130973,0.3571632257350668,0.18093610307550897,0.1310939641839368,0.4993515799179258,0.03832167616430421
0.11778532456266763,0.4375042241853532,0.07693073731163118,0.046552577455368935,0.4709268454883608,0.026227305370214785
0.998707065033039,0.26500212353294716,0.26910331690199923,0.9983528588673947,0.3642183763514506,0.9973992546984566
0.5819902777559547,0.4684151845162071,0.5946291985115603,0.48304808005280747,0.5611513772881277,0.19689642642532104
0.41409611653791956,0.5002851307899997,0.563220502070326,0.3021766491642356,0.351790330831272,0.09551623080842732
0.3140036291917197,0.4975537646427994,0.42802323539392545,0.20600123618359864,0.49969753590970717,0.16119117143861944
0.2646209030509385,0.45019022789081875,0.334690360461193,0.18304746406320327,0.5527025713587987,0.05384977869754138
0.23443311526658112,0.48205256454245576,0.1650387327606976,0.1365726795397654,0.5635351249962127,0.03478642759513953
0.21191018426732658,0.49076926417924205,0.13994976195486797,0.1099206483691977,0.47431104204030805,0.035720939057924894
0.8578728528233491,0.8037437234656523,0.5366334368452307,0.5733359922816171,0.3262725996040245,0.21477235488839755
0.5446147410583504,0.630758857894463,0.3802979052333117,0.3598847353531105,0.4585287875782031,0.10284219105277069
0.544500345984187,0.670779227487075,0.5420558461472594,0.3383640349297265,0.5029231697498817,0.17566854846762753
0.4525673861241598,0.6032400922574083,0.5913254794939283,0.2847140958368936,0.8289177075800847,0.16389420885905628
0.34677851708400287,0.4781053257522975,0.3801146089886029,0.2483222786090536,0.6590721986714015,0.05490711553057993
0.3061974121784726,0.4825025492245777,0.1670007258622453,0.20631999978610838,0.6984093159181268,0.025330611393758678
0.22921511818586268,0.6068657866733013,0.1832346705939925,0.06483409268845022,0.5477564726953046,0.03579983333615384
0.5044785564714701,0.7752646445062648,0.5225161215730698,0.24355408515547117,0.29272234694220783,0.15461602225960955
0.5112236254054419,0.8984824346352756,0.3297506885828282,0.18439254744919198,0.49440929548710905,0.14547334317107374
0.5016041768174446,0.722443035615125,0.35278622893684836,0.2689538836066632,0.7831136195299425,0.28946675818678935
0.3236457035714059,0.7655342003282909,0.8604923805374831,0.07231811359834608,0.7814834036527007,0.2650087154604594
0.21291016434173823,0.42833075936419257,0.5491165389099365,0.14425333444339977,0.7352653161169592,0.15362588103031405
0.34749629470826815,0.5566648464356431,0.24361440976433724,0.20707458173350612,0.7279926859567779,0.06383031599901096
0.35549946918687825,0.7322223771834284,0.2066456151416266,0.12117570182477651,0.45220994419879734,0.03627944636081431
